Date,VALUE,VOLUME
2019-11-20 15:36:32.234,98.775,10.0
2019-11-20 15:36:32.234,98.775,22.0
2019-11-20 15:36:32.235,98.775,24.0
2019-11-20 15:36:33.525,98.775,10.0
2019-11-20 15:36:37.464,,50.0
2019-11-20 15:36:39.044,,31.0
2019-11-20 15:36:45.696,,100.0
2019-11-20 15:36:46.465,,30.0
2019-11-20 15:36:47.317,,4.0
2019-11-20 15:37:43.053,98.78,37.0
2019-11-20 15:38:14.009,98.78,5.0
2019-11-20 15:39:03.293,98.78,10.0
2019-11-20 15:39:14.466,98.78,10.0
2019-11-20 15:46:09.904,98.785,65.0
2019-11-20 15:46:09.952,98.785,6.0
2019-11-20 15:56:39.349,98.785,6.0
2019-11-20 15:57:00.389,98.785,7.0
2019-11-20 16:01:26.422,98.785,10.0
2019-11-20 16:03:15.530,98.785,3.0
2019-11-20 16:05:00.351,98.785,5.0
